from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
131,131,,,246106724610842+1900375+0,246106724610842+1899909+0,1,
131,131,,,246108924610912+1900375+0,246108924610912+1899909+0,1,
131,131,,,246109524611754+1900375+0,246109524611754+1899909+0,1,
131,131,,,246103624610435+1900378+0,246103624610435+1899934+0,1,
131,131,,,246108924610912+1900380+0,246108924610912+1899936+0,1,
131,131,,,246103924610401+1900386+0,246103924610401+1899956+0,1,
131,131,,,246104624610562+1900389+0,246104624610562+1899960+0,1,
131,131,,,246106124610634+1900389+0,246106124610634+1899960+0,1,
131,131,,,246109524611754+1900389+0,246109524611754+1899960+0,1,
131,131,,,246106724610844+1900394+0,246106724610844+1899984+0,1,
131,131,,,246108924610914+1900394+0,246108924610914+1899984+0,1,
131,131,,,246109524611752+1900394+0,246109524611752+1899984+0,1,
131,131,,,246109524611753+1900394+0,246109524611753+1899984+0,1,
131,131,,,246103324610343+1900406+0,246103424610343+1900017+0,1,
131,131,,,246106124610632+1900409+0,246106124610632+1900020+0,1,
131,131,,,246108924610912+1900409+0,246108924610912+1900020+0,1,
131,131,,,246108924610914+1900409+0,246108924610914+1900020+0,1,
131,131,,,246103324610343+1900411+0,246103324610343+1900043+0,1,
131,131,,,246106124610633+1900414+0,246106124610633+1900046+0,1,
131,131,,,246106124610634+1900414+0,246106124610634+1900046+0,1,
131,131,,,246108924610914+1900414+0,246108924610914+1900046+0,1,
131,131,,,246103624611765+1900430+0,246105024611765+1899700+0,1,
131,131,,,246107224611776+1903856+0,246107224610866+1903225+0,1,
131,131,,,246109424611717+1903905+0,246109424611717+1903444+0,1,
131,131,,,246106024610656+1903907+0,246106024610656+1903446+0,1,
131,131,,,246103824610527+1903927+0,246103824610527+1903502+0,1,
140,140,,,246103624610435+1900445+1,246103624610435+1899755+1,1,
140,140,,,246104624610561+1900447+1,246104624610561+1899756+1,1,
140,140,,,246109524611751+1900447+1,246109524611751+1899756+1,1,
140,140,,,246106124610632+1900462+1,246106124610632+1899807+1,1,
140,140,,,246106724610842+1900462+1,246106724610842+1899807+1,1,
140,140,,,246105024611765+1900463+1,246103624611765+1899806+1,1,
140,140,,,246108924610914+1900472+1,246108924610914+1899850+1,1,
140,140,,,246109524611752+1900472+1,246109524611752+1899850+1,1,
140,140,,,246103624610435+1900485+0,246103624610435+1899908+0,1,
140,140,,,246104124610413+1900486+0,246104124610413+1899914+0,1,
140,140,,,246106124610632+1900487+0,246106124610632+1899909+0,1,
140,140,,,246106724610843+1900487+0,246106724610843+1899909+0,1,
140,140,,,246106724610844+1900487+0,246106724610844+1899909+0,1,
140,140,,,246109524611752+1900487+0,246109524611752+1899909+0,1,
140,140,,,246103324610342+1900494+0,246103324610332+1899943+0,1,
140,140,,,246106724610844+1900497+0,246106724610844+1899946+0,1,
140,140,,,246108924610912+1900497+0,246108924610912+1899946+0,1,
140,140,,,246108924610913+1900497+0,246108924610913+1899946+0,1,
140,140,,,246105024611765+1900498+0,246105024611765+1899947+0,1,
140,140,,,246106124610632+1900502+0,246106124610632+1899978+0,1,
140,140,,,246109524611753+1900502+0,246109524611753+1899978+0,1,
140,140,,,246109524611754+1900502+0,246109524611754+1899978+0,1,
140,140,,,246105024611765+1900503+0,246105024611765+1899979+0,1,
140,140,,,246104624610564+1900507+0,246104624610564+1900009+0,1,
140,140,,,246109524611753+1900507+0,246109524611753+1900009+0,1,
140,140,,,246106124610634+1900517+0,246106124610634+1900042+0,1,
140,140,,,246108924610912+1900517+0,246108924610912+1900042+0,1,
140,140,,,246109524611751+1900517+0,246109524611751+1900042+0,1,
140,140,,,246104124610413+1900521+0,246104124610413+1900072+0,1,
140,140,,,246104624610563+1900522+0,246104624610563+1900073+0,1,
140,140,,,246103624610435+1900535+0,246103624610435+1900102+0,1,
140,140,,,246108924610913+1900537+0,246108924610913+1900104+0,1,
140,140,,,246105024611765+1900538+0,246105024611765+1900105+0,1,
140,140,,,246103924610402+1900539+0,246103924610402+1899694+0,1,
140,140,,,246103624610435+1900540+0,246103624610365+1899696+0,1,
140,140,,,246106724610842+1900542+0,246106724610842+1899699+0,1,
140,140,,,246106624610807+1903952+0,246106624610807+1903154+0,1,
140,140,,,246105124610586+1903954+0,246105124610586+1903156+0,1,
140,140,,,246110024611776+1903954+0,246110024611776+1903156+0,1,
140,140,,,246103724610446+1903969+0,246103724610446+1903222+0,1,
140,140,,,246109424611717+1903970+0,246109424611717+1903223+0,1,
140,140,,,246106024610651+1903972+0,246106024610651+1903225+0,1,
140,140,,,246103724610446+1903981+0,246103724610446+1903297+0,1,
140,140,,,246106624610807+1903982+0,246106624610807+1903298+0,1,
140,140,,,246110024611776+1903984+0,246110024611776+1903300+0,1,
140,140,,,246108724610877+1903985+0,246108724610877+1903301+0,1,
140,140,,,246103824610527+1904018+0,246103824610527+1903444+0,1,
140,140,,,246105124610866+1904020+0,246107224610866+1903446+0,1,
140,140,,,246104624610562+1900447+1,246104624610562+1899756+1,1,
140,140,,,246106124610633+1900447+1,246106124610633+1899756+1,1,
140,140,,,246108924610913+1900447+1,246108924610913+1899756+1,1,
140,140,,,246109524611754+1900447+1,246109524611754+1899756+1,1,
140,140,,,246103924610402+1900459+1,246103924610402+1899805+1,1,
140,140,,,246108924610913+1900462+1,246108924610913+1899807+1,1,
140,140,,,246108924610914+1900462+1,246108924610914+1899807+1,1,
140,140,,,246103924610401+1900469+1,246103924610401+1899847+1,1,
140,140,,,246104624610564+1900472+1,246104624610564+1899850+1,1,
140,140,,,246106724610844+1900472+1,246106724610844+1899850+1,1,
140,140,,,246103324610342+1900484+0,246103324610332+1899906+0,1,
140,140,,,246104624610562+1900487+0,246104624610562+1899909+0,1,
140,140,,,246104624610563+1900487+0,246104624610563+1899909+0,1,
140,140,,,246108924610913+1900487+0,246108924610913+1899909+0,1,
140,140,,,246108924610914+1900487+0,246108924610914+1899909+0,1,
140,140,,,246109524611751+1900487+0,246109524611751+1899909+0,1,
140,140,,,246109524611754+1900487+0,246109524611754+1899909+0,1,
140,140,,,246106124610634+1900497+0,246106124610634+1899946+0,1,
140,140,,,246103324610342+1900499+0,246103324610332+1899974+0,1,
140,140,,,246108924610912+1900507+0,246108924610912+1900009+0,1,
140,140,,,246103924610401+1900514+0,246103924610401+1900038+0,1,
140,140,,,246103924610401+1900519+0,246103924610401+1900069+0,1,
140,140,,,246103924610402+1900519+0,246103924610402+1900069+0,1,
140,140,,,246106124610634+1900522+0,246106124610634+1900073+0,1,
140,140,,,246104624610562+1900532+0,246104624610562+1900090+0,1,
140,140,,,246108924610914+1900532+0,246108924610914+1900090+0,1,
140,140,,,246103324610342+1900534+0,246103324610332+1900100+0,1,
140,140,,,246103924610402+1900534+0,246103924610402+1900100+0,1,
140,140,,,246103924610401+1900539+0,246103924610401+1899694+0,1,
140,140,,,246104624610563+1900542+0,246104624610563+1899699+0,1,
140,140,,,246104624610564+1900542+0,246104624610564+1899699+0,1,
140,140,,,246106124610632+1900542+0,246106124610632+1899699+0,1,
140,140,,,246106724610841+1900542+0,246106724610841+1899699+0,1,
140,140,,,246105924610597+1903955+0,246105924610597+1903157+0,1,
140,140,,,246108724610877+1903955+0,246108724610877+1903157+0,1,
140,140,,,246110024611776+1903972+0,246110024611776+1903225+0,1,
140,140,,,246109424611717+1903995+0,246109424611717+1903370+0,1,
140,140,,,246105124610586+1903997+0,246105124610586+1903372+0,1,
140,140,,,246106024610651+1903997+0,246106024610651+1903372+0,1,
140,140,,,246107224610866+1903997+0,246107224610866+1903372+0,1,
140,140,,,246110024611776+1904040+0,246110024611776+1903498+0,1,
140,140,,,246106724610842+1900447+1,246106724610842+1899756+1,1,
140,140,,,246104624610564+1900462+1,246104624610564+1899807+1,1,
140,140,,,246106124610634+1900462+1,246106124610634+1899807+1,1,
140,140,,,246104124610413+1900471+1,246104124610413+1901384+1,1,
140,140,,,246106124610633+1900472+1,246106124610633+1899850+1,1,
140,140,,,246106724610842+1900472+1,246106724610842+1899850+1,1,
140,140,,,246109524611751+1900472+1,246109524611751+1899850+1,1,
140,140,,,246106124610633+1900487+0,246106124610633+1899909+0,1,
140,140,,,246106724610841+1900487+0,246106724610841+1899909+0,1,
140,140,,,246106724610842+1900487+0,246106724610842+1899909+0,1,
140,140,,,246104624610561+1900497+0,246104624610561+1899946+0,1,
140,140,,,246104624610562+1900497+0,246104624610562+1899946+0,1,
140,140,,,246106724610842+1900497+0,246106724610842+1899946+0,1,
140,140,,,246103924610401+1900499+0,246103924610401+1899974+0,1,
140,140,,,246103624610435+1900500+0,246103624610435+1899976+0,1,
140,140,,,246106724610841+1900502+0,246106724610841+1899978+0,1,
140,140,,,246106724610844+1900502+0,246106724610844+1899978+0,1,
140,140,,,246108924610912+1900502+0,246108924610912+1899978+0,1,
140,140,,,246108924610913+1900502+0,246108924610913+1899978+0,1,
140,140,,,246104624610563+1900507+0,246104624610563+1900009+0,1,
140,140,,,246106124610633+1900507+0,246106124610633+1900009+0,1,
140,140,,,246108924610914+1900507+0,246108924610914+1900009+0,1,
140,140,,,246109524611754+1900507+0,246109524611754+1900009+0,1,
140,140,,,246104624610561+1900517+0,246104624610561+1900042+0,1,
140,140,,,246106124610633+1900522+0,246106124610633+1900073+0,1,
140,140,,,246106724610843+1900522+0,246106724610843+1900073+0,1,
140,140,,,246109524611752+1900522+0,246109524611752+1900073+0,1,
140,140,,,246109524611754+1900522+0,246109524611754+1900073+0,1,
140,140,,,246105024611765+1900523+0,246105024611765+1900074+0,1,
140,140,,,246104624610561+1900532+0,246104624610561+1900090+0,1,
140,140,,,246106724610843+1900532+0,246106724610843+1900090+0,1,
140,140,,,246108924610912+1900532+0,246108924610912+1900090+0,1,
140,140,,,246109524611752+1900532+0,246109524611752+1900090+0,1,
140,140,,,246103324610343+1900534+0,246103424610343+1900101+0,1,
140,140,,,246106124610634+1900537+0,246106124610634+1900104+0,1,
140,140,,,246103724610446+1903951+0,246103724610446+1903153+0,1,
140,140,,,246103824610527+1903952+0,246103824610527+1903154+0,1,
140,140,,,246108824610931+1903972+0,246108824610931+1903225+0,1,
140,140,,,246103824610527+1903982+0,246103824610527+1903298+0,1,
140,140,,,246103824610527+1903995+0,246103824610527+1903370+0,1,
140,140,,,246108824610936+1903997+0,246108824610936+1903372+0,1,
140,140,,,246108824610936+1904020+0,246108824610936+1903446+0,1,
140,140,,,246108724610877+1904041+0,246108724610877+1903499+0,1,
140,140,,,246103324610342+1900444+1,246103324610332+1899753+1,1,
140,140,,,246103924610402+1900444+1,246103924610402+1899753+1,1,
140,140,,,246104624610563+1900447+1,246104624610563+1899756+1,1,
140,140,,,246104624610564+1900447+1,246104624610564+1899756+1,1,
140,140,,,246106724610844+1900447+1,246106724610844+1899756+1,1,
140,140,,,246105024611765+1900448+1,246105024611765+1899757+1,1,
140,140,,,246104124610413+1900461+1,246104124610413+1901374+1,1,
140,140,,,246104624610561+1900462+1,246104624610561+1899807+1,1,
140,140,,,246104624610563+1900462+1,246104624610563+1899807+1,1,
140,140,,,246109524611751+1900462+1,246109524611751+1899807+1,1,
140,140,,,246109524611753+1900462+1,246109524611753+1899807+1,1,
140,140,,,246104624610561+1900472+1,246104624610561+1899850+1,1,
140,140,,,246106124610634+1900472+1,246106124610634+1899850+1,1,
140,140,,,246108924610912+1900487+0,246108924610912+1899909+0,1,
140,140,,,246103924610401+1900494+0,246103924610401+1899943+0,1,
140,140,,,246109524611754+1900497+0,246109524611754+1899946+0,1,
140,140,,,246104624610561+1900502+0,246104624610561+1899978+0,1,
140,140,,,246106724610842+1900502+0,246106724610842+1899978+0,1,
140,140,,,246109524611752+1900502+0,246109524611752+1899978+0,1,
140,140,,,246106724610841+1900507+0,246106724610841+1900009+0,1,
140,140,,,246106724610843+1900507+0,246106724610843+1900009+0,1,
140,140,,,246109524611752+1900507+0,246109524611752+1900009+0,1,
140,140,,,246105024611765+1900508+0,246105024611765+1900010+0,1,
140,140,,,246104124610413+1900516+0,246104124610413+1900041+0,1,
140,140,,,246104624610563+1900517+0,246104624610563+1900042+0,1,
140,140,,,246104624610564+1900517+0,246104624610564+1900042+0,1,
140,140,,,246108924610914+1900517+0,246108924610914+1900042+0,1,
140,140,,,246103924610401+1900529+0,246103924610401+1900086+0,1,
140,140,,,246103624610435+1900530+0,246103624610435+1900088+0,1,
140,140,,,246106724610844+1900532+0,246106724610844+1900090+0,1,
140,140,,,246104624610562+1900537+0,246104624610562+1900104+0,1,
140,140,,,246104624610563+1900537+0,246104624610563+1900104+0,1,
140,140,,,246106724610843+1900537+0,246106724610843+1900104+0,1,
140,140,,,246106724610844+1900537+0,246106724610844+1900104+0,1,
140,140,,,246108924610914+1900537+0,246108924610914+1900104+0,1,
140,140,,,246103324610343+1900539+0,246103424610343+1899695+0,1,
140,140,,,246104624610562+1900542+0,246104624610562+1899699+0,1,
140,140,,,246106724610844+1900542+0,246106724610844+1899699+0,1,
140,140,,,246103824610527+1903970+0,246103824610527+1903223+0,1,
140,140,,,246106024610651+1903984+0,246106024610651+1903300+0,1,
140,140,,,246107224610866+1903984+0,246107224610866+1903300+0,1,
140,140,,,246103724610446+1904017+0,246103724610446+1903443+0,1,
140,140,,,246106624610807+1904018+0,246106624610807+1903444+0,1,
140,140,,,246105124610866+1904020+0,246106024610656+1903446+0,1,
140,140,,,246103724610446+1904037+0,246103724610446+1903495+0,1,
140,140,,,246106124610634+1900447+1,246106124610634+1899756+1,1,
140,140,,,246106724610843+1900447+1,246106724610843+1899756+1,1,
140,140,,,246108924610914+1900447+1,246108924610914+1899756+1,1,
140,140,,,246109524611752+1900447+1,246109524611752+1899756+1,1,
140,140,,,246103924610401+1900459+1,246103924610401+1899805+1,1,
140,140,,,246103324610343+1900469+1,246103424610343+1899848+1,1,
140,140,,,246106124610632+1900472+1,246106124610632+1899850+1,1,
140,140,,,246106724610843+1900472+1,246106724610843+1899850+1,1,
140,140,,,246108924610913+1900472+1,246108924610913+1899850+1,1,
140,140,,,246109524611754+1900472+1,246109524611754+1899850+1,1,
140,140,,,246103324610343+1900484+0,246103424610343+1899907+0,1,
140,140,,,246103924610402+1900484+0,246103924610402+1899906+0,1,
140,140,,,246103924610402+1900494+0,246103924610402+1899943+0,1,
140,140,,,246104624610563+1900497+0,246104624610563+1899946+0,1,
140,140,,,246106124610633+1900497+0,246106124610633+1899946+0,1,
140,140,,,246109524611751+1900497+0,246109524611751+1899946+0,1,
140,140,,,246109524611752+1900497+0,246109524611752+1899946+0,1,
140,140,,,246109524611753+1900497+0,246109524611753+1899946+0,1,
140,140,,,246109524611751+1900502+0,246109524611751+1899978+0,1,
140,140,,,246103324610342+1900504+0,246103324610332+1900005+0,1,
140,140,,,246104124610413+1900506+0,246104124610413+1900008+0,1,
140,140,,,246106124610632+1900507+0,246106124610632+1900009+0,1,
140,140,,,246106724610842+1900507+0,246106724610842+1900009+0,1,
140,140,,,246106124610633+1900517+0,246106124610633+1900042+0,1,
140,140,,,246106724610842+1900517+0,246106724610842+1900042+0,1,
140,140,,,246105024611765+1900518+0,246103624611765+1900040+0,1,
140,140,,,246103324610342+1900519+0,246103324610332+1900069+0,1,
140,140,,,246103624610435+1900520+0,246103624610435+1900071+0,1,
140,140,,,246104624610562+1900522+0,246104624610562+1900073+0,1,
140,140,,,246104624610564+1900522+0,246104624610564+1900073+0,1,
140,140,,,246106724610842+1900522+0,246106724610842+1900073+0,1,
140,140,,,246106724610844+1900522+0,246106724610844+1900073+0,1,
140,140,,,246108924610913+1900522+0,246108924610913+1900073+0,1,
140,140,,,246108924610914+1900522+0,246108924610914+1900073+0,1,
140,140,,,246109524611751+1900522+0,246109524611751+1900073+0,1,
140,140,,,246103324610342+1900529+0,246103324610332+1900086+0,1,
140,140,,,246109524611753+1900532+0,246109524611753+1900090+0,1,
140,140,,,246109524611754+1900532+0,246109524611754+1900090+0,1,
140,140,,,246105024611765+1900533+0,246105024611765+1900091+0,1,
140,140,,,246104624610561+1900537+0,246104624610561+1900104+0,1,
140,140,,,246106124610632+1900537+0,246106124610632+1900104+0,1,
140,140,,,246106724610842+1900537+0,246106724610842+1900104+0,1,
140,140,,,246109524611754+1900537+0,246109524611754+1900104+0,1,
140,140,,,246104124610413+1900541+0,246104124610413+1899697+0,1,
140,140,,,246109524611752+1900542+0,246109524611752+1899699+0,1,
140,140,,,246109524611753+1900542+0,246109524611753+1899699+0,1,
140,140,,,246109424611717+1903952+0,246109424611717+1903154+0,1,
140,140,,,246107224610866+1903954+0,246107224610866+1903156+0,1,
140,140,,,246108824610931+1903954+0,246108824610931+1903156+0,1,
140,140,,,246108824610936+1903954+0,246108824610936+1903156+0,1,
140,140,,,246108824610936+1903972+0,246108824610936+1903225+0,1,
140,140,,,246108724610877+1903973+0,246108724610877+1903226+0,1,
140,140,,,246105124610586+1903984+0,246105124610586+1903300+0,1,
140,140,,,246106024610656+1903984+0,246106024610656+1903300+0,1,
140,140,,,246106624610807+1903995+0,246106624610807+1903370+0,1,
140,140,,,246105924610597+1903998+0,246105924610597+1903373+0,1,
140,140,,,246110024611776+1904020+0,246110024611776+1903446+0,1,
140,140,,,246106624610807+1904038+0,246106624610807+1903496+0,1,
140,140,,,246108824610936+1904040+0,246108824610936+1903498+0,1,
140,140,,,246105924610597+1904041+0,246105924610597+1903499+0,1,
140,140,,,246104124610413+1900446+1,246104124610413+1901361+1,1,
140,140,,,246108924610912+1900447+1,246108924610912+1899756+1,1,
140,140,,,246103324610343+1900459+1,246103324610343+1899805+1,1,
140,140,,,246104624610562+1900462+1,246104624610562+1899807+1,1,
140,140,,,246106124610633+1900462+1,246106124610633+1899807+1,1,
140,140,,,246106724610841+1900462+1,246106724610841+1899807+1,1,
140,140,,,246109524611752+1900462+1,246109524611752+1899807+1,1,
140,140,,,246103624610435+1900470+1,246103624610435+1899849+1,1,
140,140,,,246104624610563+1900472+1,246104624610563+1899850+1,1,
140,140,,,246109524611753+1900472+1,246109524611753+1899850+1,1,
140,140,,,246103924610401+1900484+0,246103924610401+1899906+0,1,
140,140,,,246106124610634+1900487+0,246106124610634+1899909+0,1,
140,140,,,246109524611753+1900487+0,246109524611753+1899909+0,1,
140,140,,,246105024611765+1900488+0,246105024611765+1899910+0,1,
140,140,,,246104124610413+1900496+0,246104124610413+1899951+0,1,
140,140,,,246106724610841+1900497+0,246106724610841+1899946+0,1,
140,140,,,246106724610843+1900497+0,246106724610843+1899946+0,1,
140,140,,,246103924610402+1900499+0,246103924610402+1899974+0,1,
140,140,,,246104624610563+1900502+0,246104624610563+1899978+0,1,
140,140,,,246103924610402+1900504+0,246103924610402+1900005+0,1,
140,140,,,246106124610634+1900507+0,246106124610634+1900009+0,1,
140,140,,,246108924610913+1900507+0,246108924610913+1900009+0,1,
140,140,,,246109524611751+1900507+0,246109524611751+1900009+0,1,
140,140,,,246103324610343+1900514+0,246103424610343+1900039+0,1,
140,140,,,246103624610435+1900515+0,246103624611765+1900040+0,1,
140,140,,,246109524611753+1900517+0,246109524611753+1900042+0,1,
140,140,,,246103324610343+1900519+0,246103424610343+1900070+0,1,
140,140,,,246104624610564+1900532+0,246104624610564+1900090+0,1,
140,140,,,246106124610632+1900532+0,246106124610632+1900090+0,1,
140,140,,,246106124610633+1900532+0,246106124610633+1900090+0,1,
140,140,,,246106724610842+1900532+0,246106724610842+1900090+0,1,
140,140,,,246108924610913+1900532+0,246108924610913+1900090+0,1,
140,140,,,246104124610413+1900536+0,246104124610413+1900103+0,1,
140,140,,,246106724610841+1900537+0,246106724610841+1900104+0,1,
140,140,,,246109524611752+1900537+0,246109524611752+1900104+0,1,
140,140,,,246109524611753+1900537+0,246109524611753+1900104+0,1,
140,140,,,246103324610342+1900539+0,246103324610332+1899694+0,1,
140,140,,,246103624610435+1900540+0,246104324610435+1899698+0,1,
140,140,,,246106124610633+1900542+0,246106124610633+1899699+0,1,
140,140,,,246109524611754+1900542+0,246109524611754+1899699+0,1,
140,140,,,246107224610866+1903972+0,246107224610866+1903225+0,1,
140,140,,,246109424611717+1903982+0,246109424611717+1903298+0,1,
140,140,,,246110024611776+1903997+0,246110024611776+1903372+0,1,
140,140,,,246108724610877+1903998+0,246108724610877+1903373+0,1,
140,140,,,246105924610597+1904021+0,246105924610597+1903447+0,1,
140,140,,,246108724610877+1904021+0,246108724610877+1903447+0,1,
140,140,,,246103824610527+1904038+0,246103824610527+1903496+0,1,
140,140,,,246105124610866+1904040+0,246106024610656+1903498+0,1,
140,140,,,246105124610866+1904040+0,246107224610866+1903498+0,1,
140,140,,,246108824610931+1904040+0,246108824610931+1903498+0,1,
140,140,,,246103324610343+1900444+1,246103424610343+1899754+1,1,
140,140,,,246106724610841+1900447+1,246106724610841+1899756+1,1,
140,140,,,246103324610342+1900459+1,246103324610342+1899805+1,1,
140,140,,,246106724610843+1900462+1,246106724610843+1899807+1,1,
140,140,,,246109524611754+1900462+1,246109524611754+1899807+1,1,
140,140,,,246103324610342+1900469+1,246103324610332+1899847+1,1,
140,140,,,246105024611765+1900473+1,246105024611765+1899851+1,1,
140,140,,,246104624610564+1900487+0,246104624610564+1899909+0,1,
140,140,,,246103624610435+1900495+0,246103624610435+1899945+0,1,
140,140,,,246104624610564+1900497+0,246104624610564+1899946+0,1,
140,140,,,246106124610632+1900497+0,246106124610632+1899946+0,1,
140,140,,,246103324610343+1900499+0,246103424610343+1899975+0,1,
140,140,,,246104624610564+1900502+0,246104624610564+1899978+0,1,
140,140,,,246106124610633+1900502+0,246106124610633+1899978+0,1,
140,140,,,246106724610843+1900502+0,246106724610843+1899978+0,1,
140,140,,,246108924610914+1900502+0,246108924610914+1899978+0,1,
140,140,,,246103324610343+1900504+0,246103424610343+1900006+0,1,
140,140,,,246103924610401+1900504+0,246103924610401+1900005+0,1,
140,140,,,246104624610561+1900507+0,246104624610561+1900009+0,1,
140,140,,,246104624610562+1900517+0,246104624610562+1900042+0,1,
140,140,,,246106124610632+1900517+0,246106124610632+1900042+0,1,
140,140,,,246106724610843+1900517+0,246106724610843+1900042+0,1,
140,140,,,246109524611752+1900517+0,246109524611752+1900042+0,1,
140,140,,,246106124610632+1900522+0,246106124610632+1900073+0,1,
140,140,,,246108924610912+1900522+0,246108924610912+1900073+0,1,
140,140,,,246109524611753+1900522+0,246109524611753+1900073+0,1,
140,140,,,246103324610343+1900529+0,246103424610343+1900087+0,1,
140,140,,,246103924610402+1900529+0,246103924610402+1900086+0,1,
140,140,,,246104124610413+1900531+0,246104124610413+1900089+0,1,
140,140,,,246106124610634+1900532+0,246106124610634+1900090+0,1,
140,140,,,246106724610841+1900532+0,246106724610841+1900090+0,1,
140,140,,,246109524611751+1900532+0,246109524611751+1900090+0,1,
140,140,,,246103924610401+1900534+0,246103924610401+1900100+0,1,
140,140,,,246104624610561+1900542+0,246104624610561+1899699+0,1,
140,140,,,246106124610634+1900542+0,246106124610634+1899699+0,1,
140,140,,,246108924610912+1900542+0,246108924610912+1899699+0,1,
140,140,,,246108924610913+1900542+0,246108924610913+1899699+0,1,
140,140,,,246108924610914+1900542+0,246108924610914+1899699+0,1,
140,140,,,246105024611765+1900543+0,246105024611765+1899700+0,1,
140,140,,,246106024610656+1903954+0,246106024610656+1903156+0,1,
140,140,,,246106624610807+1903970+0,246106624610807+1903223+0,1,
140,140,,,246106024610656+1903972+0,246106024610656+1903225+0,1,
140,140,,,246105924610597+1903973+0,246105924610597+1903226+0,1,
140,140,,,246108824610936+1903984+0,246108824610936+1903300+0,1,
140,140,,,246105924610597+1903985+0,246105924610597+1903301+0,1,
140,140,,,246106024610656+1903997+0,246106024610656+1903372+0,1,
140,140,,,246109424611717+1904018+0,246109424611717+1903444+0,1,
140,140,,,246105124610866+1904020+0,246105124610586+1903446+0,1,
140,140,,,246108824610931+1904020+0,246108824610931+1903446+0,1,
140,140,,,246105124610866+1904040+0,246105124610586+1903498+0,1,
140,140,,,246103924610401+1900444+1,246103924610401+1899753+1,1,
140,140,,,246104124610413+1900446+1,246104124610413+1901357+1,1,
140,140,,,246106124610632+1900447+1,246106124610632+1899756+1,1,
140,140,,,246109524611753+1900447+1,246109524611753+1899756+1,1,
140,140,,,246103624610435+1900460+1,246103624611765+1899806+1,1,
140,140,,,246106724610844+1900462+1,246106724610844+1899807+1,1,
140,140,,,246108924610912+1900462+1,246108924610912+1899807+1,1,
140,140,,,246103924610402+1900469+1,246103924610402+1899847+1,1,
140,140,,,246104624610562+1900472+1,246104624610562+1899850+1,1,
140,140,,,246106724610841+1900472+1,246106724610841+1899850+1,1,
140,140,,,246108924610912+1900472+1,246108924610912+1899850+1,1,
140,140,,,246104624610561+1900487+0,246104624610561+1899909+0,1,
140,140,,,246103324610343+1900494+0,246103424610343+1899944+0,1,
140,140,,,246108924610914+1900497+0,246108924610914+1899946+0,1,
140,140,,,246104124610413+1900501+0,246104124610413+1899977+0,1,
140,140,,,246104624610562+1900502+0,246104624610562+1899978+0,1,
140,140,,,246106124610634+1900502+0,246106124610634+1899978+0,1,
140,140,,,246103624610435+1900505+0,246103624610435+1900007+0,1,
140,140,,,246104624610562+1900507+0,246104624610562+1900009+0,1,
140,140,,,246106724610844+1900507+0,246106724610844+1900009+0,1,
140,140,,,246103324610342+1900514+0,246103324610332+1900038+0,1,
140,140,,,246103924610402+1900514+0,246103924610402+1900038+0,1,
140,140,,,246106724610841+1900517+0,246106724610841+1900042+0,1,
140,140,,,246106724610844+1900517+0,246106724610844+1900042+0,1,
140,140,,,246108924610913+1900517+0,246108924610913+1900042+0,1,
140,140,,,246109524611754+1900517+0,246109524611754+1900042+0,1,
140,140,,,246104624610561+1900522+0,246104624610561+1900073+0,1,
140,140,,,246106724610841+1900522+0,246106724610841+1900073+0,1,
140,140,,,246104624610563+1900532+0,246104624610563+1900090+0,1,
140,140,,,246104624610564+1900537+0,246104624610564+1900104+0,1,
140,140,,,246106124610633+1900537+0,246106124610633+1900104+0,1,
140,140,,,246108924610912+1900537+0,246108924610912+1900104+0,1,
140,140,,,246109524611751+1900537+0,246109524611751+1900104+0,1,
140,140,,,246106724610843+1900542+0,246106724610843+1899699+0,1,
140,140,,,246109524611751+1900542+0,246109524611751+1899699+0,1,
140,140,,,246106024610651+1903954+0,246106024610651+1903156+0,1,
140,140,,,246105124610586+1903972+0,246105124610586+1903225+0,1,
140,140,,,246108824610931+1903984+0,246108824610931+1903300+0,1,
140,140,,,246103724610446+1903994+0,246103724610446+1903369+0,1,
140,140,,,246108824610931+1903997+0,246108824610931+1903372+0,1,
140,140,,,246109424611717+1904038+0,246109424611717+1903496+0,1,
18,18,,,246103324610332+1904203+1,246103324610332+1901558+1,1,
18,18,,,246103424610343+1904204+1,246103424610343+1901559+1,1,
18,18,,,246106724610844+1904206+1,246106724610844+1901561+1,1,
18,18,,,246108924610912+1904206+1,246108924610912+1901561+1,1,
18,18,,,246109524611751+1904206+1,246109524611751+1901561+1,1,
18,18,,,246103924610401+1904203+1,246103924610401+1901558+1,1,
18,18,,,246104624610563+1904206+1,246104624610563+1901561+1,1,
18,18,,,246104624610564+1904206+1,246104624610564+1901561+1,1,
18,18,,,246108924610913+1904206+1,246108924610913+1901561+1,1,
18,18,,,246109524611754+1904206+1,246109524611754+1901561+1,1,
18,18,,,246104624610562+1904206+1,246104624610562+1901561+1,1,
18,18,,,246108924610914+1904206+1,246108924610914+1901561+1,1,
18,18,,,246103924610402+1904203+1,246103924610402+1901558+1,1,
18,18,,,246106724610842+1904206+1,246106724610842+1901561+1,1,
18,18,,,246105024611765+1904207+1,246105024611765+1901562+1,1,
18,18,,,246106124610634+1904206+1,246106124610634+1901561+1,1,
18,18,,,246109524611753+1904206+1,246109524611753+1901561+1,1,
18,18,,,246103624610435+1904205+1,246103624610435+1901560+1,1,
